"Filename Audio,Similarita Coseno"
"025215.mp3,0.18923508"
"025216.mp3,0.22049527"
"025227.mp3,0.33053023"
"025232.mp3,0.35096055"
"025233.mp3,0.3866581"
"025234.mp3,0.09739961"
"025235.mp3,0.35725072"
"025324.mp3,0.39865896"
"025378.mp3,0.32599363"
"025601.mp3,0.28083113"
"134034.mp3,0.33899108"
"134052.mp3,0.4326924"
"134053.mp3,0.40586427"
"134054.mp3,0.49396947"
"134073.mp3,0.28574994"
"134077.mp3,0.29040015"
"134084.mp3,0.2979229"
"134094.mp3,0.33652425"
"134359.mp3,0.18269923"
"134384.mp3,0.4087168"
"134385.mp3,0.15437101"
"134388.mp3,0.43976"
"134389.mp3,0.35682234"
"134443.mp3,0.39816618"
"134444.mp3,0.29401678"
"134445.mp3,0.34074932"
"134446.mp3,0.423277"
"135010.mp3,0.44734526"
"135028.mp3,0.22203654"
"135039.mp3,0.2339164"
"135043.mp3,0.22954658"
"135044.mp3,0.3866112"
"135054.mp3,0.21811676"
"135089.mp3,0.39972925"
"135091.mp3,0.36577028"
"135092.mp3,0.20331638"
"135219.mp3,0.5470666"
"135220.mp3,0.556558"
"135221.mp3,0.5165357"
"135222.mp3,0.47506094"
"135223.mp3,0.3788686"
"135224.mp3,0.3981985"
"135225.mp3,0.2479789"
"135226.mp3,0.5502436"
"135227.mp3,0.4946405"
"135228.mp3,0.6695223"
"135229.mp3,0.53665346"
"135336.mp3,0.34745252"
"135337.mp3,0.26795265"
"135338.mp3,0.15212382"
"135339.mp3,0.2611231"
"135340.mp3,0.36516744"
"135341.mp3,0.19574638"
"135342.mp3,0.18260968"
"135363.mp3,0.40572232"
"135364.mp3,0.3356575"
"135365.mp3,0.32315886"
"135368.mp3,0.3803775"
"135369.mp3,0.2652307"
"135370.mp3,0.35075122"
"135371.mp3,0.3809331"
"135372.mp3,0.31499267"
"135373.mp3,0.26561803"
"135374.mp3,0.28295135"
"135375.mp3,0.26703355"
"135986.mp3,0.40437838"
"135989.mp3,0.3257795"
"135990.mp3,0.420614"
"136054.mp3,0.33811918"
"136091.mp3,0.23312998"
"136094.mp3,0.23560044"
"136134.mp3,0.25123355"
"136137.mp3,0.524499"
"136138.mp3,0.54580563"
"136275.mp3,0.33830813"
"136276.mp3,0.3893052"
"136320.mp3,0.24918844"
"136321.mp3,0.3138292"
"136322.mp3,0.36203057"
"136323.mp3,0.31666207"
"136324.mp3,0.35690108"
"136331.mp3,0.43199754"
"136404.mp3,0.38477537"
"136424.mp3,0.45245764"
"136449.mp3,0.34819874"
"136465.mp3,0.32218376"
"136466.mp3,0.3748865"
"136467.mp3,0.29495522"
"136468.mp3,0.43096688"
"136469.mp3,0.28555837"
"136705.mp3,0.19688402"
"136706.mp3,0.25196376"
"136707.mp3,0.3694317"
"136708.mp3,0.3557955"
"136709.mp3,0.3184599"
"136928.mp3,0.07793408"
"136994.mp3,0.25863054"
"136995.mp3,0.16197309"
"137054.mp3,0.38339794"
"137151.mp3,0.34352636"
"137152.mp3,0.3894645"
"137166.mp3,0.49329686"
"137167.mp3,0.2938677"
"137168.mp3,0.42985994"
"137169.mp3,0.42268813"
"137170.mp3,0.31606415"
"137171.mp3,0.4794982"
"137172.mp3,0.36747208"
"137173.mp3,0.48472896"
"137174.mp3,0.3832058"
"137175.mp3,0.39273402"
"137176.mp3,0.39241007"
"137211.mp3,0.4393317"
"137212.mp3,0.28442228"
"137213.mp3,0.39347145"
"137214.mp3,0.1554116"
"137356.mp3,0.29303786"
"137417.mp3,0.21827243"
"137418.mp3,0.24705191"
"137419.mp3,0.20795012"
"137423.mp3,0.29654717"
"137424.mp3,0.34581587"
"137425.mp3,0.24565028"
"137426.mp3,0.3663269"
"137462.mp3,0.39343956"
"137463.mp3,0.38705197"
"137484.mp3,0.12532869"
"137500.mp3,0.367521"
"137551.mp3,0.22377606"
"137561.mp3,0.27747965"
"137563.mp3,0.1244144"
"137567.mp3,0.35834122"
"137593.mp3,0.39741352"
"137605.mp3,0.23804867"
"137624.mp3,0.34830278"
"137627.mp3,0.26504996"
"137630.mp3,0.31278628"
"137631.mp3,0.20048738"
"137632.mp3,0.300521"
"137715.mp3,0.40120158"
"137716.mp3,0.44644007"
"137717.mp3,0.37824962"
"137719.mp3,0.44543165"
"137720.mp3,0.35972506"
"137721.mp3,0.37971586"
"137722.mp3,0.40284443"
"137723.mp3,0.46980092"
"137724.mp3,0.37175792"
"137725.mp3,0.45701224"
"137740.mp3,0.21743497"
"137895.mp3,0.28430507"
"137896.mp3,0.2643507"
"137898.mp3,0.3219819"
"137899.mp3,0.2389434"
"137900.mp3,0.055316895"
"137901.mp3,0.36708683"
"137907.mp3,0.32746258"
"137935.mp3,0.31113642"
"137990.mp3,0.20068307"
"137998.mp3,0.3075652"
"138010.mp3,0.30785114"
"138015.mp3,0.26403895"
"138016.mp3,0.2888853"
"138017.mp3,0.38764754"
"138018.mp3,0.5303079"
"138019.mp3,0.41052973"
"138020.mp3,0.32056403"
"138021.mp3,0.43923053"
"138022.mp3,0.4012219"
"138023.mp3,0.38344038"
"138024.mp3,0.36543217"
"138025.mp3,0.41328198"
"138026.mp3,0.30408418"
"138038.mp3,0.31184784"
"138039.mp3,0.34978682"
"138040.mp3,0.35751036"
"138041.mp3,0.40508968"
"138053.mp3,0.30863744"
"138060.mp3,0.389886"
"138061.mp3,0.42991757"
"138062.mp3,0.33107594"
"138063.mp3,0.3728515"
"138064.mp3,0.25441512"
"138065.mp3,0.33005276"
"138066.mp3,0.36660352"
"138067.mp3,0.4507519"
"138068.mp3,0.32887983"
"138069.mp3,0.27816215"
"138070.mp3,0.30668333"
"138071.mp3,0.3407498"
"138207.mp3,0.37829036"
"138210.mp3,0.32448855"
"138211.mp3,0.42381084"
"138212.mp3,0.33265233"
"138213.mp3,0.45350993"
"138215.mp3,0.34965432"
"138216.mp3,0.47807094"
"138217.mp3,0.29962665"
"138218.mp3,0.3603597"
"138256.mp3,0.32916465"
"138282.mp3,0.25032246"
"138306.mp3,0.2681377"
"138311.mp3,0.2858681"
"138317.mp3,0.25190467"
"138318.mp3,0.17633459"
"138319.mp3,0.23002954"
"138320.mp3,0.23930663"
"138351.mp3,0.34306356"
"138355.mp3,0.2590977"
"138406.mp3,0.3387637"
"138410.mp3,0.3437575"
"138413.mp3,0.3649539"
"138414.mp3,0.32892036"
"138415.mp3,0.3000905"
"138416.mp3,0.3988134"
"138578.mp3,0.33691284"
"138579.mp3,0.34300798"
"138580.mp3,0.23044848"
"138581.mp3,0.38716868"
"139003.mp3,0.36956984"
"139043.mp3,0.35980368"
"139110.mp3,0.36106476"
"139112.mp3,0.3608876"
"139117.mp3,0.35033262"
"139123.mp3,0.36602354"
"139226.mp3,0.4619631"
"139329.mp3,0.35814866"
"139330.mp3,0.39038944"
"139461.mp3,0.4372301"
"139485.mp3,0.43941918"
"139491.mp3,0.300719"
"139520.mp3,0.28479448"
"139521.mp3,0.36018896"
"139522.mp3,0.29923555"
"139523.mp3,0.36543438"
"139524.mp3,0.42004022"
"139532.mp3,0.3756317"
"139534.mp3,0.47442958"
"139536.mp3,0.4862249"
"139537.mp3,0.43779367"
"139637.mp3,0.39526752"
"139638.mp3,0.42578363"
"139663.mp3,0.24421787"
"139681.mp3,0.22998148"
"139687.mp3,0.20499821"
"139688.mp3,0.28726423"
"139769.mp3,0.29040736"
"139770.mp3,0.2988096"
"139771.mp3,0.5172015"
"139772.mp3,0.43598014"
"139773.mp3,0.3255716"
"139774.mp3,0.4610912"
"139775.mp3,0.43609956"
"139776.mp3,0.44116196"
"139777.mp3,0.4595968"
"139804.mp3,0.11803805"
"139862.mp3,0.34497985"
"139876.mp3,0.3931334"
"139933.mp3,0.36257258"
"139934.mp3,0.31587708"
"139935.mp3,0.2979261"
"139936.mp3,0.3570724"
"139937.mp3,0.26516974"
"139954.mp3,0.370046"
"139990.mp3,0.27553824"
"139991.mp3,0.4000782"
"139992.mp3,0.37542006"
"139993.mp3,0.28520787"
"139994.mp3,0.44385576"
"139995.mp3,0.36556098"
"141074.mp3,0.34084705"
"141137.mp3,0.32674605"
"141139.mp3,0.28069758"
"141141.mp3,0.52446467"
"141143.mp3,0.4916122"
"141144.mp3,0.5029975"
"141164.mp3,0.3106821"
"141166.mp3,0.334677"
"141167.mp3,0.23485234"
"141168.mp3,0.4232998"
"141173.mp3,0.31404385"
"141179.mp3,0.24787956"
"141180.mp3,0.34009412"
"141181.mp3,0.44115388"
"141182.mp3,0.38300887"
"141264.mp3,0.33604982"
"141282.mp3,0.5961582"
"141283.mp3,0.27112702"
"141284.mp3,0.4688024"
"141285.mp3,0.42521343"
"141286.mp3,0.43063393"
"141287.mp3,0.41284272"
"141288.mp3,0.5460778"
"141289.mp3,0.52462536"
"141290.mp3,0.47450325"
"141291.mp3,0.34486428"
"141292.mp3,0.37435865"
"141293.mp3,0.46050975"
"141295.mp3,0.5435569"
"141296.mp3,0.44286472"
"141297.mp3,0.3709283"
"141299.mp3,0.37232894"
"141300.mp3,0.34671482"
"141303.mp3,0.43241182"
"141304.mp3,0.32573736"
"141310.mp3,0.4126938"
"141375.mp3,0.3453274"
"141561.mp3,0.30990595"
"141562.mp3,0.25488493"
"141564.mp3,0.43529046"
"141566.mp3,0.40574473"
"141567.mp3,0.40122452"
"141568.mp3,0.2702218"
"141569.mp3,0.52116376"
"141590.mp3,0.2920134"
"141591.mp3,0.41168445"
"141592.mp3,0.2050304"
"141593.mp3,0.3920514"
"141594.mp3,0.28032473"
"141616.mp3,0.2963851"
"141617.mp3,0.38174945"
"141618.mp3,0.26496884"
"141619.mp3,0.24541306"
"141735.mp3,0.3515316"
"141873.mp3,0.38716534"
"141874.mp3,0.30879062"
"141875.mp3,0.2693355"
"141876.mp3,0.47621694"
"141877.mp3,0.32635242"
"141878.mp3,0.3754755"
"141894.mp3,0.34759077"
"141901.mp3,0.15523446"
"141902.mp3,0.24387446"
"141903.mp3,0.27796993"
"141972.mp3,0.33757052"
"142078.mp3,0.46267286"
"142079.mp3,0.35793167"
"142080.mp3,0.43584383"
"142081.mp3,0.2988704"
"142082.mp3,0.17563695"
"142083.mp3,0.03986936"
"142084.mp3,0.3240979"
"142085.mp3,0.28897673"
"142086.mp3,0.41326407"
"142087.mp3,0.20721205"
"142088.mp3,0.29973444"
"142089.mp3,0.34812105"
"142091.mp3,0.2242883"
"142092.mp3,0.22054952"
"142093.mp3,0.35250247"
"142094.mp3,0.37848216"
"142096.mp3,0.3285069"
"142097.mp3,0.38750863"
"142098.mp3,0.49641258"
"142128.mp3,0.29390448"
"142129.mp3,0.38729334"
"142132.mp3,0.28216746"
"142133.mp3,0.30360514"
"142358.mp3,0.30653298"
"142359.mp3,0.3411313"
"142360.mp3,0.27371073"
"142361.mp3,0.31704515"
"142362.mp3,0.22824755"
"142381.mp3,0.14346634"
"142402.mp3,0.40124574"
"142418.mp3,0.47467712"
"142433.mp3,0.39924067"
"142511.mp3,0.28629488"
"142516.mp3,0.3690099"
"142517.mp3,0.29710585"
"142519.mp3,0.40961754"
"142528.mp3,0.2704417"
"142529.mp3,0.3456504"
"142530.mp3,0.26603433"
"142531.mp3,0.35104743"
"142532.mp3,0.2864536"
"142533.mp3,0.3010235"
"142534.mp3,0.36760348"
"142535.mp3,0.40516233"
"142536.mp3,0.1017159"
"142537.mp3,0.3402599"
"142538.mp3,0.24508387"
"142539.mp3,0.32001138"
"142549.mp3,0.31675905"
"142550.mp3,0.37263963"
"142551.mp3,0.3495502"
"142552.mp3,0.39813405"
"142553.mp3,0.33865872"
"142563.mp3,0.358742"
"142564.mp3,0.4248793"
"142565.mp3,0.3391241"
"142566.mp3,0.3994103"
"142567.mp3,0.29796657"
"142568.mp3,0.27864566"
"142569.mp3,0.20728543"
"142570.mp3,0.25989237"
"142571.mp3,0.3451638"
"142572.mp3,0.32999036"
"142573.mp3,0.2995638"
"142574.mp3,0.37941378"
"142575.mp3,0.33400637"
"142576.mp3,0.4286767"
"142577.mp3,0.4543924"
"142579.mp3,0.3967762"
"142641.mp3,0.33654746"
"142666.mp3,0.42584902"
"142668.mp3,0.39263433"
"142669.mp3,0.41957176"
"142670.mp3,0.4453478"
"142671.mp3,0.4118999"
"142672.mp3,0.5319285"
"142947.mp3,0.23907065"
"142948.mp3,0.35355008"
"142949.mp3,0.21012071"
"142950.mp3,0.23390067"
"143039.mp3,0.050709333"
"143046.mp3,0.42605793"
"143055.mp3,0.2504577"
"143056.mp3,0.21523532"
"143057.mp3,0.25504074"
"143058.mp3,0.21149954"
"143059.mp3,0.2166141"
"143060.mp3,0.33506635"
"143061.mp3,0.37241653"
"143095.mp3,0.23682016"
"143097.mp3,0.28678128"
"143098.mp3,0.30433542"
"143099.mp3,0.3137982"
"143106.mp3,0.18264425"
"143186.mp3,0.3031327"
"143214.mp3,0.2083154"
"143215.mp3,0.251566"
"143216.mp3,0.2635369"
"143217.mp3,0.3177021"
"143218.mp3,0.3785156"
"143219.mp3,0.2831173"
"143220.mp3,0.30325812"
"143221.mp3,0.347832"
"143237.mp3,0.35414594"
"143239.mp3,0.341961"
"143290.mp3,0.27489027"
"143295.mp3,0.39298242"
"143296.mp3,0.3453927"
"143299.mp3,0.36362252"
"143300.mp3,0.24836165"
"143303.mp3,0.3791116"
"143304.mp3,0.27829722"
"143305.mp3,0.23862046"
"143306.mp3,0.25054625"
"143307.mp3,0.11771988"
"143308.mp3,0.17394102"
"143309.mp3,0.235387"
"143318.mp3,0.37495926"
"143319.mp3,0.33037674"
"143532.mp3,0.47205842"
"143941.mp3,0.3600246"
"143989.mp3,0.3446174"
"143995.mp3,0.35788208"
"144170.mp3,0.26098493"
"144171.mp3,0.27779466"
"144172.mp3,0.2669761"
"144173.mp3,0.32627892"
"144179.mp3,0.27151403"
"144180.mp3,0.29425243"
"144181.mp3,0.30190083"
"144182.mp3,0.3472982"
"144212.mp3,0.29425076"
"144213.mp3,0.26913735"
"144214.mp3,0.43331677"
"144215.mp3,0.39237806"
"144216.mp3,0.22635481"
"144423.mp3,0.45386603"
"144424.mp3,0.40722263"
"144454.mp3,0.43490148"
"144465.mp3,0.29439962"
"144466.mp3,0.40005952"
"144467.mp3,0.3894407"
"144468.mp3,0.33943257"
"144469.mp3,0.37629777"
"144470.mp3,0.3741254"
"144471.mp3,0.41739333"
"144472.mp3,0.35444444"
"144473.mp3,0.40262634"
"144474.mp3,0.3688069"
"144475.mp3,0.40885746"
"144476.mp3,0.4061433"
"144477.mp3,0.30578494"
"144487.mp3,0.30239052"
"144492.mp3,0.6315895"
"144542.mp3,0.37083855"
"144543.mp3,0.4997978"
"144544.mp3,0.41991934"
"144545.mp3,0.43743974"
"144546.mp3,0.39250225"
"144547.mp3,0.36172906"
"144548.mp3,0.3784174"
"144549.mp3,0.36697933"
"144550.mp3,0.3935626"
"144551.mp3,0.2736685"
"144552.mp3,0.36000276"
"144587.mp3,0.31458113"
"144592.mp3,0.48091787"
"144600.mp3,0.39276624"
"144733.mp3,0.28202572"
"144740.mp3,0.33705598"
"144741.mp3,0.3339023"
"144801.mp3,0.46920633"
"144809.mp3,0.44344187"
"144810.mp3,0.3812363"
"144933.mp3,0.23004006"
"144934.mp3,0.27675143"
"144935.mp3,0.31869462"
"144936.mp3,0.33726174"
"144937.mp3,0.2916435"
"144938.mp3,0.24845234"
"144939.mp3,0.3049023"
"144940.mp3,0.21078733"
"144941.mp3,0.19818087"
"144942.mp3,0.27992707"
"144943.mp3,0.16470829"
"144944.mp3,0.27811313"
"144945.mp3,0.26765677"
"144946.mp3,0.14716907"
"145002.mp3,0.35989583"
"145003.mp3,0.3235046"
"145004.mp3,0.5150345"
"145005.mp3,0.37983224"
"145020.mp3,0.3562414"
"145027.mp3,0.41600376"
"145041.mp3,0.2626274"
"145042.mp3,0.48827267"
"145043.mp3,0.009773026"
"145058.mp3,0.3311888"
"145059.mp3,0.017857179"
"145067.mp3,0.30289733"
"145068.mp3,0.24312668"
"145074.mp3,0.18501249"
"145183.mp3,0.31179354"
"145189.mp3,0.29809725"
"145199.mp3,0.17514648"
"145241.mp3,0.28336748"
"145257.mp3,0.4172886"
"145258.mp3,0.33785558"
"145259.mp3,0.4293807"
"145260.mp3,0.3402333"
"145431.mp3,0.44517463"
"145432.mp3,0.4187647"
"145457.mp3,0.47534472"
"145458.mp3,0.46360284"
"145462.mp3,0.42452872"
"145464.mp3,0.3440422"
"145475.mp3,0.22487828"
"145476.mp3,0.42133427"
"145477.mp3,0.33533958"
"145549.mp3,0.22087163"
"145550.mp3,0.24246953"
"145551.mp3,0.28510398"
"145552.mp3,0.31682613"
"145553.mp3,0.45787227"
"145554.mp3,0.20497158"
"145555.mp3,0.30010888"
"145556.mp3,0.4241852"
"145606.mp3,0.30074108"
"145607.mp3,0.40978044"
"145608.mp3,0.3696767"
"145609.mp3,0.44222873"
"145610.mp3,0.43041515"
"145645.mp3,0.4760262"
"145646.mp3,0.52424145"
"145653.mp3,0.35758027"
"145702.mp3,0.26384225"
"145703.mp3,0.25008562"
"145704.mp3,0.37837455"
"145705.mp3,0.14851712"
"145706.mp3,0.18409547"
"145707.mp3,0.3205966"
"145708.mp3,0.24138318"
"145709.mp3,0.33544815"
"145710.mp3,0.25366268"
"145711.mp3,0.2567206"
"145724.mp3,0.38589212"
"145727.mp3,0.17540573"
"145728.mp3,0.38075727"
"145729.mp3,0.41865572"
"145730.mp3,0.21318993"
"145741.mp3,0.29743326"
"145742.mp3,0.32814288"
"145743.mp3,0.2852557"
"145744.mp3,0.32955933"
"145745.mp3,0.16258141"
"145746.mp3,0.17603533"
"145747.mp3,0.172009"
"145748.mp3,0.22460023"
"145749.mp3,0.34460682"
"145750.mp3,0.21476972"
"145751.mp3,0.31675744"
"145752.mp3,0.44283256"
"145754.mp3,0.37086156"
"145755.mp3,0.48454115"
"145756.mp3,0.36204702"
"145757.mp3,0.34508628"
"145758.mp3,0.35304388"
"145759.mp3,0.47761428"
"145760.mp3,0.39940584"
"145761.mp3,0.4167724"
"145762.mp3,0.32166073"
"145777.mp3,0.36836392"
"145780.mp3,0.23757274"
"145783.mp3,0.19070296"
"145887.mp3,0.46255118"
"145917.mp3,0.18316482"
"145918.mp3,0.51983446"
"146017.mp3,0.27036303"
"146018.mp3,0.40248075"
"146019.mp3,0.2994426"
"146020.mp3,0.4434578"
"146070.mp3,0.3112041"
"146147.mp3,0.2593438"
"146148.mp3,0.25535297"
"146149.mp3,0.24132147"
"146150.mp3,0.18408635"
"146151.mp3,0.29578698"
"146152.mp3,0.36618245"
"146153.mp3,0.28505254"
"146343.mp3,0.10897238"
"146458.mp3,0.29541075"
"146478.mp3,0.5094014"
"146481.mp3,0.43088442"
"146482.mp3,0.35936856"
"146483.mp3,0.33376068"
"146639.mp3,0.45843863"
"146681.mp3,0.26784074"
"146683.mp3,0.31443694"
"146685.mp3,0.26323712"
"146687.mp3,0.33704203"
"146689.mp3,0.3024903"
"146713.mp3,0.24627149"
"146716.mp3,0.3707756"
"146724.mp3,0.049781576"
"146725.mp3,0.26452813"
"146726.mp3,0.17610322"
"146727.mp3,0.35801244"
"146879.mp3,0.49910355"
"146961.mp3,0.38569975"
"146968.mp3,0.33013517"
"146969.mp3,0.20658043"
"146970.mp3,0.3512169"
"146988.mp3,0.27345434"
"146989.mp3,0.31560722"
"147020.mp3,0.093549564"
"147021.mp3,0.3967359"
"147022.mp3,0.33559075"
"147023.mp3,0.3711705"
"147024.mp3,0.3198525"
"147059.mp3,0.33519843"
"147085.mp3,0.37230578"
"147086.mp3,0.42150974"
"147087.mp3,0.33693892"
"147126.mp3,0.49994135"
"147191.mp3,0.47973073"
"147261.mp3,0.13463314"
"147265.mp3,0.18499336"
"147267.mp3,0.33650184"
"147268.mp3,0.29921186"
"147269.mp3,0.35634586"
"147295.mp3,0.34522122"
"147309.mp3,0.45553997"
"147409.mp3,0.35505155"
"147412.mp3,0.43011236"
"147413.mp3,0.38864255"
"147780.mp3,0.42842668"
"147815.mp3,0.38957453"
"147886.mp3,0.32836315"
"147956.mp3,0.3031918"
"148002.mp3,0.4412343"
"148028.mp3,0.20907807"
"148031.mp3,0.23502739"
"148032.mp3,0.20810738"
"148066.mp3,0.35418308"
"148070.mp3,0.35042095"
"148074.mp3,0.406566"
"148075.mp3,0.32643235"
"148076.mp3,0.29963952"
"148077.mp3,0.37396294"
"148078.mp3,0.34548554"
"148079.mp3,0.40846425"
"148082.mp3,0.22373077"
"148099.mp3,0.23777007"
"148112.mp3,0.36831272"
"148113.mp3,0.46138075"
"148114.mp3,0.3513632"
"148120.mp3,0.37632108"
"148121.mp3,0.27929652"
"148124.mp3,0.342547"
"148130.mp3,0.33778256"
"148131.mp3,0.4297373"
"148132.mp3,0.38795158"
"148133.mp3,0.38927087"
"148168.mp3,0.17403136"
"148186.mp3,0.42849526"
"148187.mp3,0.43416992"
"148190.mp3,0.27051637"
"148208.mp3,0.5064043"
"148210.mp3,0.38361064"
"148211.mp3,0.22756234"
"148212.mp3,0.47062978"
"148213.mp3,0.42778054"
"148214.mp3,0.3346217"
"148215.mp3,0.349866"
"148216.mp3,0.56990254"
"148217.mp3,0.3258306"
"148218.mp3,0.36077687"
"148231.mp3,0.5330515"
"148233.mp3,0.34050703"
"148234.mp3,0.45963642"
"148235.mp3,0.39789137"
"148246.mp3,0.25584286"
"148285.mp3,0.3179825"
"148286.mp3,0.1386771"
"148287.mp3,0.3387167"
"148288.mp3,0.35700923"
"148289.mp3,0.19176564"
"148290.mp3,0.18735287"
"148302.mp3,0.40656307"
"148303.mp3,0.23014733"
"148305.mp3,0.41311312"
"148429.mp3,0.36192903"
"148430.mp3,0.30656368"
"148439.mp3,0.30953166"
"148441.mp3,0.40052867"
"148443.mp3,0.4112302"
"148444.mp3,0.2649986"
"148510.mp3,0.41166738"
"148513.mp3,0.3350178"
"148514.mp3,0.31749117"
"148516.mp3,0.32295996"
"148517.mp3,0.18654919"
"148518.mp3,0.29506728"
"148519.mp3,0.36207002"
"148532.mp3,0.40491843"
"148535.mp3,0.3872014"
"148536.mp3,0.3452775"
"148537.mp3,0.35118413"
"148584.mp3,0.22277674"
"148585.mp3,0.25382122"
"148586.mp3,0.15489821"
"148587.mp3,0.17631947"
"148602.mp3,0.35666454"
"148603.mp3,0.35692132"
"148604.mp3,0.23475896"
"148605.mp3,0.40742266"
"148606.mp3,0.32104135"
"148607.mp3,0.22863409"
"148608.mp3,0.3490618"
"148609.mp3,0.41986084"
"148610.mp3,0.378661"
"148611.mp3,0.3374875"
"148612.mp3,0.38153255"
"148613.mp3,0.31499782"
"148773.mp3,0.41973627"
"149075.mp3,0.3453413"
"149078.mp3,0.3031546"
"149082.mp3,0.27893317"
"149083.mp3,0.35302627"
"149099.mp3,0.28777632"
"149100.mp3,0.29431206"
"149101.mp3,0.28483337"
"149102.mp3,0.22793618"
"149103.mp3,0.23086552"
"149118.mp3,0.22431132"
"149124.mp3,0.2599182"
"149138.mp3,0.32177386"
"149139.mp3,0.44296467"
"149140.mp3,0.41906294"
"149141.mp3,0.3840052"
"149142.mp3,0.5335081"
"149143.mp3,0.47911385"
"149185.mp3,0.27540374"
"149369.mp3,0.31377417"
"149370.mp3,0.30169564"
"149416.mp3,0.32209322"
"149417.mp3,0.20373805"
