"Filename Audio,Similarita Coseno"
"134084.mp3,0.33166498"
"134094.mp3,0.3375022"
"134359.mp3,0.26675415"
"134384.mp3,0.36960894"
"134385.mp3,0.4131999"
"134388.mp3,0.40797126"
"134389.mp3,0.3450816"
"134443.mp3,0.37613302"
"134444.mp3,0.32159612"
"134445.mp3,0.3557142"
"134446.mp3,0.30515748"
"135010.mp3,0.46059155"
"135028.mp3,0.3884823"
"135039.mp3,0.34684816"
"135043.mp3,0.30328438"
"135044.mp3,0.40570134"
"135054.mp3,0.16301627"
"135089.mp3,0.41480264"
"135091.mp3,0.4071233"
"135092.mp3,0.113914624"
"135219.mp3,0.4534303"
"135220.mp3,0.50292253"
"135221.mp3,0.6202371"
"135222.mp3,0.56494015"
"135223.mp3,0.45552653"
"135224.mp3,0.40717283"
"135225.mp3,0.44924146"
"135226.mp3,0.5258328"
"135227.mp3,0.55907243"
"135228.mp3,0.563682"
"135229.mp3,0.50742644"
"135336.mp3,0.3129854"
"135337.mp3,0.34022743"
"135338.mp3,0.27902272"
"135339.mp3,0.32480228"
"135340.mp3,0.11620817"
"135341.mp3,0.197732"
"135342.mp3,0.22060937"
"135363.mp3,0.3444888"
"135364.mp3,0.29497492"
"135365.mp3,0.43509477"
"135368.mp3,0.3414723"
"135369.mp3,0.30316412"
"135370.mp3,0.43314743"
"135371.mp3,0.39936343"
"135372.mp3,0.30592194"
"135373.mp3,0.1877267"
"135374.mp3,0.32497638"
"135375.mp3,0.28062218"
"135986.mp3,0.41320032"
"135989.mp3,0.33410046"
"135990.mp3,0.43646008"
"136054.mp3,0.3539858"
"136091.mp3,0.30202112"
"136094.mp3,0.24045989"
"136134.mp3,0.35235512"
"136137.mp3,0.5073162"
"136138.mp3,0.41792196"
"136275.mp3,0.25669026"
"136276.mp3,0.33029795"
"136320.mp3,0.3193055"
"136321.mp3,0.39405486"
"136322.mp3,0.31362092"
"136323.mp3,0.34942067"
"136324.mp3,0.4467504"
"136331.mp3,0.43627056"
"136404.mp3,0.3811053"
"136424.mp3,0.40252107"
"136449.mp3,0.41192263"
"136465.mp3,0.18483254"
"136466.mp3,0.3874804"
"136467.mp3,0.29124737"
"136468.mp3,0.2311"
"136469.mp3,0.23820515"
"136705.mp3,0.3138783"
"136706.mp3,0.37527326"
"136707.mp3,0.40323576"
"136708.mp3,0.29210943"
"136709.mp3,0.34409684"
"136928.mp3,0.1791534"
"136994.mp3,0.2211782"
"136995.mp3,0.15842259"
"137054.mp3,0.28899977"
"137151.mp3,0.3592888"
"137152.mp3,0.36735442"
"137166.mp3,0.46797836"
"137167.mp3,0.4917968"
"137168.mp3,0.41093403"
"137169.mp3,0.4406517"
"137170.mp3,0.23009866"
"137171.mp3,0.47960508"
"137172.mp3,0.39137447"
"137173.mp3,0.477854"
"137174.mp3,0.36815"
"137175.mp3,0.38964763"
"137176.mp3,0.31604734"
"137211.mp3,0.4125336"
"137212.mp3,0.4114457"
"137213.mp3,0.51007277"
"137214.mp3,0.30824244"
"137356.mp3,0.26647902"
"137417.mp3,0.29122803"
"137418.mp3,0.2832172"
"137419.mp3,0.2904106"
"137423.mp3,0.36277178"
"137424.mp3,0.2280988"
"137425.mp3,0.4415336"
"137426.mp3,0.29068214"
"137462.mp3,0.3657835"
"137463.mp3,0.27347216"
"137484.mp3,0.28475162"
"137500.mp3,0.4393878"
"137551.mp3,0.37900788"
"137561.mp3,0.24470977"
"137563.mp3,0.24946669"
"137567.mp3,0.3632314"
"137593.mp3,0.29724258"
"137605.mp3,0.25204223"
"137624.mp3,0.33893377"
"137627.mp3,0.28557947"
"137630.mp3,0.4053945"
"137631.mp3,0.4432103"
"137632.mp3,0.35857642"
"137715.mp3,0.40446508"
"137716.mp3,0.37015754"
"137717.mp3,0.38537726"
"137719.mp3,0.39832243"
"137720.mp3,0.493873"
"137721.mp3,0.3285395"
"137722.mp3,0.20881945"
"137723.mp3,0.4291344"
"137724.mp3,0.23523112"
"137725.mp3,0.47701597"
"137740.mp3,0.2956796"
"137895.mp3,0.24472801"
"137896.mp3,0.33715248"
"137898.mp3,0.37487614"
"137899.mp3,0.3781887"
"137900.mp3,0.19619426"
"137901.mp3,0.3339298"
"137907.mp3,0.2741024"
"137935.mp3,0.41107476"
"137990.mp3,0.36779466"
"137998.mp3,0.3109153"
"138010.mp3,0.27323562"
"138015.mp3,0.44161218"
"138016.mp3,0.27718064"
"138017.mp3,0.3736232"
"138018.mp3,0.53974247"
"138019.mp3,0.38299197"
"138020.mp3,0.37953758"
"138021.mp3,0.4150054"
"138022.mp3,0.38150293"
"138023.mp3,0.2840674"
"138024.mp3,0.42368415"
"138025.mp3,0.47007704"
"138026.mp3,0.2870818"
"138038.mp3,0.3298065"
"138039.mp3,0.30873498"
"138040.mp3,0.31398433"
"138041.mp3,0.38655338"
"138053.mp3,0.26646757"
"138060.mp3,0.3755706"
"138061.mp3,0.38838664"
"138062.mp3,0.28283483"
"138063.mp3,0.38957202"
"138064.mp3,0.32184544"
"138065.mp3,0.29709485"
"138066.mp3,0.34971038"
"138067.mp3,0.34958443"
"138068.mp3,0.40274414"
"138069.mp3,0.32261118"
"138070.mp3,0.29373986"
"138071.mp3,0.272967"
"138207.mp3,0.25706637"
"138210.mp3,0.25678807"
"138211.mp3,0.33388916"
"138212.mp3,0.3282389"
"138213.mp3,0.32351628"
"138215.mp3,0.2922012"
"138216.mp3,0.43648857"
"138217.mp3,0.36480585"
"138218.mp3,0.15561464"
"138256.mp3,0.3520809"
"138282.mp3,0.30316457"
"138306.mp3,0.31909803"
"138311.mp3,0.31022462"
"138317.mp3,0.2986267"
"138318.mp3,0.24773003"
"138319.mp3,0.29584017"
"138320.mp3,0.29538742"
"138351.mp3,0.34051955"
"138355.mp3,0.38504183"
"138406.mp3,0.40155837"
"138410.mp3,0.42826945"
"138413.mp3,0.3939612"
"138414.mp3,0.41397488"
"138415.mp3,0.36236998"
"138416.mp3,0.37059182"
"138578.mp3,0.31784332"
"138579.mp3,0.34548396"
"138580.mp3,0.3444161"
"138581.mp3,0.2579962"
"139003.mp3,0.4022426"
"139043.mp3,0.39946908"
"139110.mp3,0.2811282"
"139112.mp3,0.41667897"
"139117.mp3,0.4122218"
"139123.mp3,0.3456384"
"139226.mp3,0.28166294"
"139329.mp3,0.44887492"
"139330.mp3,0.4789081"
"139461.mp3,0.26171494"
"139485.mp3,0.50002617"
"139491.mp3,0.34799528"
"139520.mp3,0.38125485"
"139521.mp3,0.31837925"
"139522.mp3,0.3399354"
"139523.mp3,0.39982763"
"139524.mp3,0.33548233"
"139532.mp3,0.2816783"
"139534.mp3,0.5041826"
"139536.mp3,0.52391595"
"139537.mp3,0.42539394"
"139637.mp3,0.40487915"
"139638.mp3,0.43429118"
"139663.mp3,0.2675366"
"139681.mp3,0.22031131"
"139687.mp3,0.27621764"
"139688.mp3,0.39136517"
"139769.mp3,0.34429324"
"139770.mp3,0.43422592"
"139771.mp3,0.3416965"
"139772.mp3,0.34006682"
"139773.mp3,0.35537282"
"139774.mp3,0.33350486"
"139775.mp3,0.36529458"
"139776.mp3,0.5007355"
"139777.mp3,0.26683688"
"139804.mp3,0.14762126"
"139862.mp3,0.23727927"
"139876.mp3,0.3247678"
"139933.mp3,0.34846678"
"139934.mp3,0.2833801"
"139935.mp3,0.32758573"
"139936.mp3,0.3327012"
"139937.mp3,0.35132122"
"139954.mp3,0.306314"
"139990.mp3,0.29429203"
"139991.mp3,0.2950342"
"139992.mp3,0.36754462"
"139993.mp3,0.28674328"
"139994.mp3,0.32611006"
"139995.mp3,0.4324362"
"141074.mp3,0.34772336"
"141137.mp3,0.3708021"
"141139.mp3,0.3160826"
"141141.mp3,0.40189898"
"141143.mp3,0.41814342"
"141144.mp3,0.45715997"
"141164.mp3,0.3807199"
"141166.mp3,0.12740232"
"141167.mp3,0.17701569"
"141168.mp3,0.40259036"
"141173.mp3,0.31437048"
"141179.mp3,0.18220152"
"141180.mp3,0.31535658"
"141181.mp3,0.2711792"
"141182.mp3,0.34658366"
"141264.mp3,0.2000306"
"141282.mp3,0.35525724"
"141283.mp3,0.36013722"
"141284.mp3,0.45857346"
"141285.mp3,0.4440788"
"141286.mp3,0.34637922"
"141287.mp3,0.4282172"
"141288.mp3,0.6213026"
"141289.mp3,0.541725"
"141290.mp3,0.44041234"
"141291.mp3,0.35656774"
"141292.mp3,0.41285813"
"141293.mp3,0.42335686"
"141295.mp3,0.36847377"
"141296.mp3,0.41500783"
"141297.mp3,0.31831986"
"141299.mp3,0.27753526"
"141300.mp3,0.3496674"
"141303.mp3,0.3656025"
"141304.mp3,0.36514083"
"141310.mp3,0.37260365"
"141375.mp3,0.2903785"
"141561.mp3,0.21016447"
"141562.mp3,0.3564954"
"141564.mp3,0.2332317"
"141566.mp3,0.31592873"
"141567.mp3,0.29800004"
"141568.mp3,0.2449373"
"141569.mp3,0.36324728"
"141590.mp3,0.25720555"
"141591.mp3,0.3943465"
"141592.mp3,0.24282691"
"141593.mp3,0.29239693"
"141594.mp3,0.3098921"
"141616.mp3,0.4310092"
"141617.mp3,0.3054625"
"141618.mp3,0.3222445"
"141619.mp3,0.24825366"
"141735.mp3,0.32326013"
"141873.mp3,0.26957697"
"141874.mp3,0.27714175"
"141875.mp3,0.24506575"
"141876.mp3,0.43488467"
"141877.mp3,0.16953143"
"141878.mp3,0.2772445"
"141894.mp3,0.45102584"
"141901.mp3,0.35509762"
"141902.mp3,0.23346837"
"141903.mp3,0.16888696"
"141972.mp3,0.27289283"
"142078.mp3,0.4204758"
"142079.mp3,0.24656397"
"142080.mp3,0.3836008"
"142081.mp3,0.30490696"
"142082.mp3,0.18991853"
"142083.mp3,0.22615792"
"142084.mp3,0.28759292"
"142085.mp3,0.32681188"
"142086.mp3,0.21810894"
"142087.mp3,0.20741972"
"142088.mp3,0.3664761"
"142089.mp3,0.29104477"
"142091.mp3,0.25488573"
"142092.mp3,0.3297003"
"142093.mp3,0.35998315"
"142094.mp3,0.46737397"
"142096.mp3,0.2783847"
"142097.mp3,0.4925084"
"142098.mp3,0.3488715"
"142128.mp3,0.36186883"
"142129.mp3,0.3866251"
"142132.mp3,0.40147945"
"142133.mp3,0.35894853"
"142358.mp3,0.27687716"
"142359.mp3,0.0779857"
"142360.mp3,0.33455548"
"142361.mp3,0.28673196"
"142362.mp3,0.31685525"
"142381.mp3,0.35850543"
"142402.mp3,0.32647553"
"142418.mp3,0.43099385"
"142433.mp3,0.372331"
"142511.mp3,0.36324248"
"142516.mp3,0.43266848"
"142517.mp3,0.2758713"
"142519.mp3,0.2875921"
"142528.mp3,0.2768697"
"142529.mp3,0.35493413"
"142530.mp3,0.24350575"
"142531.mp3,0.3137909"
"142532.mp3,0.30906922"
"142533.mp3,0.16905567"
"142534.mp3,0.37341467"
"142535.mp3,0.25830686"
"142536.mp3,0.29020458"
"142537.mp3,0.361036"
"142538.mp3,0.41644162"
"142539.mp3,0.31850186"
"142549.mp3,0.33663523"
"142550.mp3,0.31361508"
"142551.mp3,0.35678875"
"142552.mp3,0.40021023"
"142553.mp3,0.28685856"
"142563.mp3,0.24306574"
"142564.mp3,0.38845322"
"142565.mp3,0.46668392"
"142566.mp3,0.38613987"
"142567.mp3,0.383613"
"142568.mp3,0.2812172"
"142569.mp3,0.38413137"
"142570.mp3,0.19555476"
"142571.mp3,0.31571087"
"142572.mp3,0.2788737"
"142573.mp3,0.38105687"
"142574.mp3,0.37621084"
"142575.mp3,0.35085222"
"142576.mp3,0.4402035"
"142577.mp3,0.3878711"
"142579.mp3,0.3806242"
"142641.mp3,0.33030975"
"142666.mp3,0.5055979"
"142668.mp3,0.4356723"
"142669.mp3,0.3131057"
"142670.mp3,0.42817006"
"142671.mp3,0.23916936"
"142672.mp3,0.43191534"
"142947.mp3,0.36529976"
"142948.mp3,0.37112018"
"142949.mp3,0.31047946"
"142950.mp3,0.3188913"
"143039.mp3,0.29850623"
"143046.mp3,0.33678514"
"143055.mp3,0.24824145"
"143056.mp3,0.15665574"
"143057.mp3,0.32891637"
"143058.mp3,0.30630675"
"143059.mp3,0.2275683"
"143060.mp3,0.3470515"
"143061.mp3,0.34564027"
"143095.mp3,0.29899895"
"143097.mp3,0.3717618"
"143098.mp3,0.3553968"
"143099.mp3,0.36503854"
"143106.mp3,0.30965838"
"143186.mp3,0.30197117"
"143214.mp3,0.3225647"
"143215.mp3,0.29111707"
"143216.mp3,0.37918124"
"143217.mp3,0.2738574"
"143218.mp3,0.39670977"
"143219.mp3,0.29958883"
"143220.mp3,0.18514651"
"143221.mp3,0.33713233"
"143237.mp3,0.25376695"
"143239.mp3,0.24427445"
"143290.mp3,0.3666305"
"143295.mp3,0.36157918"
"143296.mp3,0.32750311"
"143299.mp3,0.27184507"
"143300.mp3,0.31226027"
"143303.mp3,0.45926714"
"143304.mp3,0.26920503"
"143305.mp3,0.12153228"
"143306.mp3,0.26937813"
"143307.mp3,0.26041794"
"143308.mp3,0.29926935"
"143309.mp3,0.24427848"
"143318.mp3,0.5412444"
"143319.mp3,0.29646647"
"143532.mp3,0.30057326"
"143941.mp3,0.36506748"
"143989.mp3,0.3344858"
"143995.mp3,0.13234502"
"144170.mp3,0.34451467"
"144171.mp3,0.33241478"
"144172.mp3,0.42955208"
"144173.mp3,0.34317678"
"144179.mp3,0.1671754"
"144180.mp3,0.31774318"
"144181.mp3,0.34366387"
"144182.mp3,0.46006113"
"144212.mp3,0.22160113"
"144213.mp3,0.393974"
"144214.mp3,0.3472095"
"144215.mp3,0.17687103"
"144216.mp3,0.3416713"
"144423.mp3,0.2834928"
"144424.mp3,0.21419716"
"144454.mp3,0.41439268"
"144465.mp3,0.29239553"
"144466.mp3,0.42802718"
"144467.mp3,0.2866128"
"144468.mp3,0.42095986"
"144469.mp3,0.30769384"
"144470.mp3,0.23197839"
"144471.mp3,0.34561473"
"144472.mp3,0.28701407"
"144473.mp3,0.21293953"
"144474.mp3,0.2959772"
"144475.mp3,0.38567534"
"144476.mp3,0.5388752"
"144477.mp3,0.3560054"
"144487.mp3,0.32656208"
"144492.mp3,0.6221452"
"144542.mp3,0.48054093"
"144543.mp3,0.44804054"
"144544.mp3,0.4242433"
"144545.mp3,0.486652"
"144546.mp3,0.45555162"
"144547.mp3,0.40738842"
"144548.mp3,0.55397147"
"144549.mp3,0.44422394"
"144550.mp3,0.35912"
"144551.mp3,0.36632004"
"144552.mp3,0.3884633"
"144587.mp3,0.18639767"
"144592.mp3,0.49376386"
"144600.mp3,0.48938426"
"144733.mp3,0.25325766"
"144740.mp3,0.31656092"
"144741.mp3,0.35278076"
"144801.mp3,0.404836"
"144809.mp3,0.28411263"
"144810.mp3,0.4162796"
"144933.mp3,0.33689734"
"144934.mp3,0.2035921"
"144935.mp3,0.38150045"
"144936.mp3,0.25933307"
"144937.mp3,0.29598618"
"144938.mp3,0.30708495"
"144939.mp3,0.42073053"
"144940.mp3,0.36440015"
"144941.mp3,0.15168878"
"144942.mp3,0.34042054"
"144943.mp3,0.30825582"
"144944.mp3,0.21486105"
"144945.mp3,0.2568018"
"144946.mp3,0.20669472"
"145002.mp3,0.44719929"
"145003.mp3,0.392183"
"145004.mp3,0.38870507"
"145005.mp3,0.36747757"
"145020.mp3,0.26800534"
"145027.mp3,0.36140501"
"145041.mp3,0.34690076"
"145042.mp3,0.32581913"
"145043.mp3,0.30675048"
"145058.mp3,0.20067719"
"145059.mp3,0.21550372"
"145067.mp3,0.29940355"
"145068.mp3,0.35905364"
"145074.mp3,0.10537831"
"145183.mp3,0.28532577"
"145189.mp3,0.20014453"
"145199.mp3,0.36606732"
"145241.mp3,0.24138525"
"145257.mp3,0.29422396"
"145258.mp3,0.4509471"
"145259.mp3,0.24758261"
"145260.mp3,0.14169882"
"145431.mp3,0.45695925"
"145432.mp3,0.34801963"
"145457.mp3,0.4540973"
"145458.mp3,0.36692405"
"145462.mp3,0.27351934"
"145464.mp3,0.28129292"
"145475.mp3,0.41582292"
"145476.mp3,0.4038283"
"145477.mp3,0.24732433"
"145549.mp3,0.35417622"
"145550.mp3,0.27137375"
"145551.mp3,0.29217064"
"145552.mp3,0.2332062"
"145553.mp3,0.3549549"
"145554.mp3,0.2455685"
"145555.mp3,0.1803083"
"145556.mp3,0.37108105"
"145606.mp3,0.22847086"
"145607.mp3,0.24174716"
"145608.mp3,0.3559691"
"145609.mp3,0.39004326"
"145610.mp3,0.45721325"
"145645.mp3,0.55797446"
"145646.mp3,0.5223996"
"145653.mp3,0.30505544"
"145702.mp3,0.29085958"
"145703.mp3,0.21580042"
"145704.mp3,0.37459183"
"145705.mp3,0.08443607"
"145706.mp3,0.31809688"
"145707.mp3,0.27350977"
"145708.mp3,0.26407978"
"145709.mp3,0.30213144"
"145710.mp3,0.33962694"
"145711.mp3,0.30454025"
"145724.mp3,0.45352167"
"145727.mp3,0.1175988"
"145728.mp3,0.38032407"
"145729.mp3,0.08944921"
"145730.mp3,0.20266008"
"145741.mp3,0.33443412"
"145742.mp3,0.4000163"
"145743.mp3,0.42310566"
"145744.mp3,0.2586968"
"145745.mp3,0.19792026"
"145746.mp3,0.3631266"
"145747.mp3,0.21222372"
"145748.mp3,0.28602502"
"145749.mp3,0.42182145"
"145750.mp3,0.2064366"
"145751.mp3,0.23610505"
"145752.mp3,0.24841821"
"145754.mp3,0.29568076"
"145755.mp3,0.333023"
"145756.mp3,0.31548333"
"145757.mp3,0.41916347"
"145758.mp3,0.3756193"
"145759.mp3,0.41557327"
"145760.mp3,0.41855922"
"145761.mp3,0.35271463"
"145762.mp3,0.47244692"
"145777.mp3,0.49834323"
"145780.mp3,0.3408265"
"145783.mp3,0.30186498"
"145887.mp3,0.46252912"
"145917.mp3,0.23577897"
"145918.mp3,0.40500018"
"146017.mp3,0.27218214"
"146018.mp3,0.30649295"
"146019.mp3,0.39338896"
"146020.mp3,0.5138993"
"146070.mp3,0.3637058"
"146147.mp3,0.2797708"
"146148.mp3,0.26549628"
"146149.mp3,0.27565172"
"146150.mp3,0.30791295"
"146151.mp3,0.2124282"
"146152.mp3,0.15810128"
"146153.mp3,0.24521531"
"146343.mp3,0.28782094"
"146458.mp3,0.3357663"
"146478.mp3,0.24937196"
"146481.mp3,0.37698948"
"146482.mp3,0.3109189"
"146483.mp3,0.42202267"
"146639.mp3,0.30288187"
"146681.mp3,0.34555534"
"146683.mp3,0.19711924"
"146685.mp3,0.2895674"
"146687.mp3,0.32890937"
"146689.mp3,0.34071103"
"146713.mp3,0.15443277"
"146716.mp3,0.21544182"
"146724.mp3,0.23575294"
"146725.mp3,0.33123904"
"146726.mp3,0.21401282"
"146727.mp3,0.24651086"
"146879.mp3,0.3682859"
"146961.mp3,0.4378783"
"146968.mp3,0.3367965"
"146969.mp3,0.34915945"
"146970.mp3,0.46718338"
"146988.mp3,0.26424637"
"146989.mp3,0.40372777"
"147020.mp3,0.45180422"
"147021.mp3,0.29603383"
"147022.mp3,0.28496695"
"147023.mp3,0.27783108"
"147024.mp3,0.08591381"
"147059.mp3,0.28666246"
"147085.mp3,0.24800059"
"147086.mp3,0.47874022"
"147087.mp3,0.32460865"
"147126.mp3,0.43734908"
"147191.mp3,0.42738557"
"147261.mp3,0.34350672"
"147265.mp3,0.28672037"
"147267.mp3,0.08691931"
"147268.mp3,0.32543018"
"147269.mp3,0.2659665"
"147295.mp3,0.08533682"
"147309.mp3,0.44700024"
"147409.mp3,0.3819616"
"147412.mp3,0.33799875"
"147413.mp3,0.46054813"
"147780.mp3,0.3775757"
"147815.mp3,0.5021002"
"147886.mp3,0.24573052"
"147956.mp3,0.38705552"
"148002.mp3,0.50965583"
"148028.mp3,0.39767155"
"148031.mp3,0.08440555"
"148032.mp3,0.37648204"
"148066.mp3,0.37483037"
"148070.mp3,0.31625775"
"148074.mp3,0.45652974"
"148075.mp3,0.37447417"
"148076.mp3,0.3722757"
"148077.mp3,0.38883844"
"148078.mp3,0.38730854"
"148079.mp3,0.32875717"
"148082.mp3,0.29302517"
"148099.mp3,0.23498037"
"148112.mp3,0.38355362"
"148113.mp3,0.36248684"
"148114.mp3,0.34028625"
"148120.mp3,0.3012331"
"148121.mp3,0.34066916"
"148124.mp3,0.37290972"
"148130.mp3,0.37253237"
"148131.mp3,0.34390575"
"148132.mp3,0.3412951"
"148133.mp3,0.3099889"
"148168.mp3,0.32803482"
"148186.mp3,0.42182758"
"148187.mp3,0.37998015"
"148190.mp3,0.32362264"
"148208.mp3,0.28347936"
"148210.mp3,0.46812078"
"148211.mp3,0.23320195"
"148212.mp3,0.36947563"
"148213.mp3,0.4072758"
"148214.mp3,0.35279834"
"148215.mp3,0.39061877"
"148216.mp3,0.46157634"
"148217.mp3,0.23145822"
"148218.mp3,0.3568583"
"148231.mp3,0.46898827"
"148233.mp3,0.29316273"
"148234.mp3,0.46856964"
"148235.mp3,0.3721254"
"148246.mp3,0.25671098"
"148285.mp3,0.23297665"
"148286.mp3,0.20245782"
"148287.mp3,0.3344735"
"148288.mp3,0.23751633"
"148289.mp3,0.120940015"
"148290.mp3,0.23915227"
"148302.mp3,0.3153818"
"148303.mp3,0.2944823"
"148305.mp3,0.4090636"
"148429.mp3,0.37493023"
"148430.mp3,0.27218077"
"148439.mp3,0.4421891"
"148441.mp3,0.4407137"
"148443.mp3,0.4457598"
"148444.mp3,0.24141742"
"148510.mp3,0.36115915"
"148513.mp3,0.3412105"
"148514.mp3,0.3907836"
"148516.mp3,0.4112894"
"148517.mp3,0.3339701"
"148518.mp3,0.24901773"
"148519.mp3,0.25467667"
"148532.mp3,0.3938067"
"148535.mp3,0.40302163"
"148536.mp3,0.33049348"
"148537.mp3,0.42395973"
"148584.mp3,0.2852246"
"148585.mp3,0.3033953"
"148586.mp3,0.14112675"
"148587.mp3,0.18863483"
"148602.mp3,0.4065352"
"148603.mp3,0.37886357"
"148604.mp3,0.34685513"
"148605.mp3,0.41633782"
"148606.mp3,0.30435893"
"148607.mp3,0.19365716"
"148608.mp3,0.36302537"
"148609.mp3,0.25852776"
"148610.mp3,0.3750104"
"148611.mp3,0.34478235"
"148612.mp3,0.28666687"
"148613.mp3,0.36521292"
"148773.mp3,0.29085937"
"149075.mp3,0.19873154"
"149078.mp3,0.36938143"
"149082.mp3,0.27621645"
"149083.mp3,0.23666361"
"149099.mp3,0.31423804"
"149100.mp3,0.2806221"
"149101.mp3,0.3136182"
"149102.mp3,0.3667554"
"149103.mp3,0.18908286"
"149118.mp3,0.2581033"
"149124.mp3,0.30892387"
"149138.mp3,0.35541221"
"149139.mp3,0.49076054"
"149140.mp3,0.35612527"
"149141.mp3,0.44557706"
"149142.mp3,0.45504972"
"149143.mp3,0.39761892"
"149185.mp3,0.28690302"
"149369.mp3,0.27689523"
"149370.mp3,0.25561267"
"149416.mp3,0.32582405"
"149417.mp3,0.37191692"
